timestamp,open,high,low,close,volume,funding_rate,cot_large_spec_net,cot_commercial_net,cot_open_interest_all,ema_20,ema_50,ema_200,price_vs_ema20,price_vs_ema50,price_vs_ema200,ema_bullish_stack,ema_bearish_stack,rsi,rsi_oversold,rsi_overbought,macd,macd_signal,macd_hist,macd_bullish_cross,macd_bearish_cross,volume_sma20,volume_ratio,volume_spike,buy_volume,sell_volume,buy_pressure_sma,atr,atr_pct,volatility_high,swing_high,swing_low,resistance,support,pct_to_resistance,pct_to_support,bull_divergence,bear_divergence,sig_breakout,sig_breakdown,sig_compression,sig_high_confluence_bull,sig_high_confluence_bear,sig_wyckoff_spring,sig_mm_absorption,sig_silent_institutional,sig_stealth_accum,sig_active_accum,sig_derivatives_trap,sig_sniper,sig_apex_pick
2026-05-04 15:00:00+00:00,80184.6,80345.5,79276.8,79990.6,1427926.47,2.09870467977e-05,2392,-2332,21692,79351.48184471959,78916.10060087152,77824.68135236924,0.8054268684371759,1.3615718350845887,2.7830742252885927,True,False,59.92527143745133,False,False,197.80598206206923,217.20584671270586,-19.39986465063663,False,False,644474.3474999999,2.2156451618890856,True,713963.235,1427926.47,472689.77599999995,645.3461789072728,0.8067775199926901,True,False,False,80597.4,78011.7,0.7585891342232566,2.4739156850930093,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-04 16:00:00+00:00,79990.6,80366.0,79571.6,79981.7,718895.92,2.09870467977e-05,2392,-2332,21692,79411.50262141296,78957.88881260206,77846.14422448497,0.7180286983176726,1.2966547140436344,2.7433032127535033,True,False,59.78332568349026,False,False,224.82269067442394,218.72921550504947,6.0934751693744715,True,False,663584.0325,1.0833532526266747,False,359447.96,718895.92,485530.0399999999,655.9928804138957,0.820178716398746,True,False,False,80597.4,78011.7,0.7698010919997914,2.463063425758642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-04 17:00:00+00:00,79981.7,80746.5,79981.6,80347.8,559225.68,2.09870467977e-05,2392,-2332,21692,79500.67380032601,79012.39513367649,77871.0363217538,1.065558515644327,1.690120726076233,3.180596785706711,True,False,63.602570637712475,False,False,272.63210408097075,229.50979322023375,43.122310860737,False,False,683606.621,0.818051877821119,False,559225.68,279612.84,531754.926,663.7719603843314,0.8261233790898211,True,False,False,80597.4,78011.7,0.3106494515095513,2.907484710222316,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-04 18:00:00+00:00,80347.9,80409.5,80000.0,80076.6,307791.45,2.09870467977e-05,2392,-2332,21692,79555.52391458067,79054.12865784604,77892.98222900003,0.6549841667548051,1.2933813318964265,2.803356231220277,True,False,59.123325289858634,False,False,285.34851510798035,240.67753759778307,44.670977510197275,False,False,676508.1365,0.45497080285301195,False,153895.725,307791.45,527206.6845,645.6096774997362,0.8062401219578956,True,False,False,80597.4,78011.7,0.6503772637699257,2.5786559369403905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-04 19:00:00+00:00,80076.5,80103.3,79841.6,80006.1,221291.81,2.09870467977e-05,2392,-2332,21692,79598.43592271586,79091.46086734228,77914.00827647267,0.5121508639691874,1.156432214840266,2.6851291183784167,True,False,57.980199551741286,False,False,286.43574864644324,249.82917980751512,36.606568838928126,False,False,668750.2085000001,0.3309035379538128,False,110645.905,221291.81,521320.5800000001,618.1875576783264,0.7726755305887005,True,False,False,80597.4,78011.7,0.7390686460157267,2.4928099232433634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-04 20:00:00+00:00,80006.0,80113.4,79826.3,79888.1,129425.62,2.09870467977e-05,2392,-2332,21692,79626.02297769529,79122.70161764258,77933.65098018937,0.3291348889522303,0.967356228628519,2.507837109167969,True,False,56.02759322738461,False,False,274.6102393258916,254.7853917111904,19.824847614701184,False,False,658260.0735,0.19661775825448113,False,64712.81,129425.62,418304.265,594.538446415588,0.7442140273902972,True,False,False,80597.4,78011.7,0.8878669038317201,2.3487853635272447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-04 21:00:00+00:00,79888.2,80341.3,79888.2,80216.9,110268.56,2.09870467977e-05,2392,-2332,21692,79682.29697981956,79165.6113581272,77956.36987590889,0.6709181843939979,1.327961249635288,2.899737542537477,True,False,60.063486041232856,False,False,288.44483755819965,261.51728088059224,26.927556677607413,False,False,612151.635,0.18013275419904742,False,110268.56,55134.28,415352.2215,584.4428431001887,0.7285781962406784,True,False,False,80597.4,78011.7,0.4743389485258095,2.749046647277565,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-04 22:00:00+00:00,80216.9,80360.0,80000.0,80025.1,142306.15,2.09870467977e-05,2392,-2332,21692,79714.9448865034,79199.31679506338,77976.95425525309,0.38908025833573895,1.042664556151952,2.626603929723168,True,False,56.789128728538294,False,False,280.69650469112094,265.353125642698,15.343379048422946,False,False,546337.0175,0.2604731977547174,False,71153.075,142306.15,400599.128,568.4112114501752,0.7102911604611243,True,False,False,80597.4,78011.7,0.7151506214924921,2.515960617356315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-04 23:00:00+00:00,80025.2,80025.2,79706.5,79821.4,208636.38,2.09870467977e-05,2392,-2332,21692,79725.08346874118,79223.71221486482,77995.30694923067,0.12081082523616783,0.7544304204203018,2.341285805770316,True,False,53.4560937990596,False,False,255.17748031159863,263.31799657647815,-8.140516264879523,False,True,529047.165,0.3943625328754951,False,104318.19,208636.38,386114.468,550.574696346591,0.6897582557391766,False,False,False,80597.4,78011.7,0.9721703703518105,2.267186493847511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-05 00:00:00+00:00,79821.3,80144.0,79756.8,80129.9,171059.61,2.09870467977e-05,1441,-1539,23402,79763.63742409916,79259.24899075249,78016.54668107913,0.45918489643775606,1.0984850605247216,2.708852684238851,True,False,57.52225793486629,False,False,256.885623828377,262.03152202685794,-5.14589819848095,False,False,509002.09349999996,0.3360685784684302,False,171059.61,85529.805,241869.075,538.9050751789772,0.6725393082719151,False,False,False,80597.4,78011.7,0.5834276593381497,2.643457685583031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-05 01:00:00+00:00,80129.8,80343.3,80035.4,80306.5,189125.04,2.09870467977e-05,1441,-1539,23402,79815.338621804,79300.3176577818,78039.33228624251,0.6153721661488113,1.2688251093272496,2.9051603176737646,True,False,59.69306898269537,False,False,269.3841906995949,263.50205576140536,5.882134938189552,True,False,500536.9550000001,0.37784430921788775,False,189125.04,94562.52,189385.25550000003,522.4047126661937,0.6505136105622754,False,False,False,80597.4,78011.7,0.36223717880868195,2.8575520038851185,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-05 02:00:00+00:00,80306.4,80888.0,80253.8,80526.7,549228.04,2.09870467977e-05,1441,-1539,23402,79883.08732448933,79348.41108296684,78064.0822137426,0.8056932913675185,1.484955906427844,3.1546105666299264,True,False,62.28144264532968,False,False,293.6724218300369,269.5361289751317,24.136292854905207,False,False,504893.825,1.0878089863745115,False,549228.04,274614.02,208363.2635,530.390090332894,0.6586512179598742,False,False,False,80597.4,78011.7,0.08779696672035125,3.123187712895226,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-05 03:00:00+00:00,80526.8,81076.5,80407.5,80848.7,512330.42,2.09870467977e-05,1441,-1539,23402,79975.05043644273,79407.24594245834,78091.78985340685,1.0924026415607775,1.8152676628354503,3.5303457018572506,True,False,65.74552201433782,False,False,335.04157816493534,282.63721881309243,52.40435935184291,False,False,520812.664,0.9837134451861178,False,512330.42,256165.21,203673.7375,540.2907981662588,0.6682739464781238,False,False,False,80597.4,78011.7,-0.3108275086674281,3.509023645401843,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05 04:00:00+00:00,80848.6,80966.0,80686.9,80861.1,262171.15,2.09870467977e-05,1441,-1539,23402,80059.43610916247,79464.25982706781,78119.34517824858,1.00133591965905,1.757821913866727,3.509700209974157,True,False,65.8754939631226,False,False,364.62434648242197,299.0346443469584,65.5897021354636,False,False,523952.31450000004,0.5003721574360943,False,262171.15,131085.575,214501.27999999997,521.634312582955,0.6450992041698108,False,False,False,80597.4,78011.7,-0.3261147820150995,3.5238204773370736,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05 05:00:00+00:00,80861.1,81309.9,80800.0,80940.6,558621.18,2.09870467977e-05,1441,-1539,23402,80143.35647971844,79522.15552012398,78147.41736552969,0.9947718130364605,1.7837097983555914,3.574248169207405,True,False,66.74665362981207,False,False,389.988346201455,317.2253847178577,72.76296148359728,False,False,543408.026,1.0279958213204603,False,558621.18,279310.59,259298.80750000002,520.7961473984578,0.6434300553720356,False,False,False,80597.4,78011.7,-0.4240146477787558,3.618579550929952,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05 06:00:00+00:00,80940.7,80985.5,80751.4,80938.1,240635.11,2.09870467977e-05,1441,-1539,23402,80219.04633879286,79577.68275462893,78175.18535194233,0.8963627642372256,1.7095461921978927,3.534260437783571,True,False,66.6889978114458,False,False,405.2166839163692,334.82364455756,70.39303935880923,False,False,445952.1855,0.5395984543280145,False,120317.555,240635.11,264859.282,500.31785115571125,0.6181487471978107,False,False,False,80597.4,78011.7,-0.42093896446792256,3.615602540707045,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05 07:00:00+00:00,80938.0,81127.1,80793.4,80821.9,279404.3,2.09870467977e-05,1441,-1539,23402,80276.46097319353,79626.47558778073,78201.52082107724,0.6794507632674497,1.5012901216523364,3.35080334935954,True,False,63.92501532174506,False,False,403.26034812128637,348.51098527030524,54.74936285098113,False,False,445943.501,0.6265464108647252,False,139702.15,279404.3,267802.641,488.4165760731613,0.6043121679559146,False,False,False,80597.4,78011.7,-0.2777712476445122,3.4770278847688525,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05 08:00:00+00:00,80821.8,80860.0,80659.2,80779.1,197128.44,2.09870467977e-05,1441,-1539,23402,80324.33135669891,79671.67654512267,78227.16837509639,0.5661654888623855,1.3899838724369513,3.2622063126038285,True,False,62.89108210487507,False,False,393.7178018645209,357.5523485891484,36.1654532753725,False,False,444865.72250000003,0.44311896833094394,False,98564.22,197128.44,270543.75549999997,467.8725349250786,0.579199984804335,False,False,False,80597.4,78146.8,-0.22493441991803775,3.258639920474483,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05 09:00:00+00:00,80779.2,80779.2,80483.4,80552.3,259512.01,2.09870467977e-05,1441,-1539,23402,80346.04265606092,79706.21079825512,78250.30401315512,0.25671126681623124,1.0615097534700528,2.9418364770287364,True,False,57.57670443085887,False,False,363.66232771046634,358.774344413412,4.8879832970543475,False,False,432924.84400000004,0.5994389409539176,False,129756.005,259512.01,273087.537,455.5816395732875,0.5655724784683833,False,False,False,80597.4,78146.8,0.05598846960296759,2.9862586170723864,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05 10:00:00+00:00,80552.3,80820.6,80490.0,80799.5,223170.15,2.09870467977e-05,1441,-1539,23402,80389.2290697694,79749.08488459807,78275.66914735259,0.5103555973581124,1.317150054977999,3.224285247432821,True,False,61.40483184840001,False,False,355.68994963866135,358.1574654584619,-2.4675158198005533,False,True,363407.6745,0.6141041195870507,False,223170.15,111585.075,278298.591,446.6543796037674,0.5527934945188614,False,False,False,80597.4,78146.8,-0.2501253101813821,3.2830648704509273,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05 11:00:00+00:00,80799.5,81080.5,80741.0,80979.9,324068.12,2.09870467977e-05,1441,-1539,23402,80445.48344407706,79797.3521440256,78302.57691703067,0.6643213926291307,1.4819387162621913,3.419201753482786,True,False,63.960659514114994,False,False,359.78122095402796,358.4822165575751,1.2990043964528581,True,False,308214.75700000004,1.0514360933081472,False,324068.12,162034.06,291792.89900000003,439.0004953463554,0.5421104438834272,False,False,False,80597.4,78146.8,-0.4723394323776641,3.4985224728605386,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05 12:00:00+00:00,80980.0,81275.6,80889.4,81234.0,341371.12,2.09870467977e-05,1441,-1539,23402,80520.58025892687,79853.69127563243,78331.74530591595,0.8860091901710254,1.7285471746110428,3.7050811044099947,True,False,67.25037112420885,False,False,379.15664752929297,362.6171027519187,16.53954477737426,False,False,289338.51700000005,1.1798329636147264,False,341371.12,170685.56,271007.207,435.2290313930452,0.5357720060480159,False,False,False,80597.4,78146.8,-0.7836620134426544,3.8003791515867706,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-05 13:00:00+00:00,81234.1,81688.0,81147.2,81290.4,1103394.03,2.09870467977e-05,1441,-1539,23402,80593.89642474336,79910.03279423509,78361.18465610583,0.8642138004917171,1.7274016259251144,3.738094768154987,True,False,67.9496854280606,False,False,394.5150968685484,368.9967015752447,25.51839529330374,False,False,316546.9345,3.4857201562948643,True,1103394.03,551697.015,330113.568,442.7698148649707,0.5446766344672566,False,False,False,80597.4,78146.8,-0.8524991880960114,3.867123301152401,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-05 14:00:00+00:00,81290.3,81472.6,80900.4,81284.6,647061.05,2.09870467977e-05,1441,-1539,23402,80659.67771762495,79963.93739053959,78390.27336599532,0.7747641697290204,1.651572762119465,3.6922012256436445,True,False,67.78937519973965,False,False,401.58949339509127,375.515259939214,26.074233455877277,False,False,333510.4145,1.9401524566184125,False,323530.525,647061.05,336249.5055,452.0148280889023,0.556089133844421,False,False,False,80597.4,78146.8,-0.8454245945726641,3.8602638138097536,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-05 15:00:00+00:00,81284.6,81665.3,81181.5,81484.3,399270.48,2.09870467977e-05,1441,-1539,23402,80738.21317308923,80023.55945365569,78421.05970066204,0.92408142017125,1.8253881185955958,3.9061449960387433,True,False,70.38048863657407,False,True,418.48607764358167,384.10942348008757,34.376654163494095,False,False,342409.348,1.1660618564654373,False,399270.48,199635.24,320314.4355,454.2851975111237,0.5575125484432261,False,False,False,80597.4,78146.8,-1.0884305320166079,4.0958810470237825,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-05 16:00:00+00:00,81484.4,81573.6,81000.0,81249.6,483390.48,2.09870467977e-05,1441,-1539,23402,80786.91668041407,80071.63947508096,78449.20438025745,0.5727206069966387,1.471133265961967,3.5696928246315087,True,False,63.876930536305984,False,False,408.2325629933184,388.93405138273374,19.298511610584683,False,False,360107.591,1.3423501533462536,False,241695.24,483390.48,332452.204,462.80768340318673,0.5696122607412057,False,False,False,80597.4,78146.8,-0.8027116441188775,3.818849569720962,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-05 17:00:00+00:00,81249.6,81435.4,81144.1,81237.0,200443.62,2.09870467977e-05,1441,-1539,23402,80829.78175846988,80117.33988782288,78476.94364015538,0.5037972795063872,1.3975253219151151,3.5170283548508903,True,False,63.5374843751857,False,False,394.541831424096,390.0556073910062,4.486224033089798,False,False,364616.34400000004,0.5497384395911774,False,100221.81,200443.62,328504.17000000004,450.55713458867257,0.5546205972508494,False,False,False,80597.4,78146.8,-0.7873259721555521,3.8039317059960323,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05 18:00:00+00:00,81237.1,81588.0,81237.1,81470.6,163742.53,2.09870467977e-05,1441,-1539,23402,80890.81206718703,80170.40891182983,78506.73126562648,0.7167537548410478,1.6217842790350576,3.775305233821685,True,False,67.03505283030862,False,False,397.9540294092003,391.63529179464507,6.318737614555232,False,False,365688.163,0.44776546404101136,False,163742.53,81871.265,335022.00100000005,443.44591068948165,0.5443017612359325,False,False,False,80597.4,78146.8,-1.071797679162804,4.079753923501242,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-05 19:00:00+00:00,81470.6,81645.8,81361.9,81557.2,161500.85,2.09870467977e-05,1441,-1539,23402,80954.27758459779,80224.79287607179,78537.08418835656,0.744769063959777,1.660842086543567,3.845464652596795,True,False,68.2509047527172,False,False,403.00057735297014,393.90834890631015,9.092228446659988,False,False,363331.3865,0.4445001340394797,False,161500.85,80750.425,338196.4855,432.04977421166217,0.5297506219091167,False,False,False,80597.4,78146.8,-1.1768427557591519,4.181605057554691,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-05 20:00:00+00:00,81557.2,81792.4,81468.0,81609.9,365223.65,2.09870467977e-05,1441,-1539,23402,81016.7178146361,80279.11080250035,78567.65947006446,0.7321725705070912,1.6577029618247803,3.8721282401121706,True,False,69.00021957915372,False,False,406.56581488893426,396.43984210283503,10.125972786099226,False,False,373039.58849999995,0.9790479650392389,False,365223.65,182611.825,352401.8355,424.3605046251145,0.5199865514173091,False,True,False,81792.4,78146.8,0.22362482983069457,4.243480264036583,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-05 21:00:00+00:00,81609.8,81750.0,81268.6,81371.9,200926.01,2.09870467977e-05,1441,-1539,23402,81050.54468943266,80321.96528083367,78595.5623609096,0.39648753971820344,1.307157656682561,3.5324356181097123,True,False,61.895556764269465,False,False,385.74010851525236,394.2998953853185,-8.559786870066148,False,True,373629.637,0.5377678591380052,False,100463.005,200926.01,330041.324,428.43475429474876,0.526514379404621,False,False,False,81792.4,78146.8,0.5167631577977164,3.9634075153707746,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-05 22:00:00+00:00,81371.9,81569.8,80762.1,81073.5,512925.36,2.09870467977e-05,1441,-1539,23402,81052.7309094867,80351.4372306049,78620.21845682093,0.0256241711787591,0.8986308077138792,3.120420664471232,True,False,54.34072233776318,False,False,341.2237846211792,383.6846732324907,-42.460888611311475,False,False,371814.50299999997,1.3795195073388518,False,256462.68,512925.36,321550.48000000004,455.5251289879808,0.5618668603032814,False,False,False,81792.4,78146.8,0.8867262422369753,3.6099341955139432,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-05 23:00:00+00:00,81073.6,81180.4,80738.6,80875.3,272074.5,2.09870467977e-05,1441,-1539,23402,81035.83272763081,80371.98086862039,78642.65707914114,-0.19810091687509995,0.6262370616475911,2.838971880886568,True,False,49.97729509510139,False,False,286.64690653182333,364.27711989235723,-77.6302133605339,False,False,359801.707,0.7561790139033443,False,136037.25,272074.5,224814.802,454.5447626316956,0.5620316247750495,False,False,False,81792.4,78146.8,1.1339679729163183,3.3737123695368054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-06 00:00:00+00:00,80875.3,81224.0,80653.9,80993.8,324377.88,2.09870467977e-05,1441,-1539,23402,81031.8296107136,80396.36593259608,78666.0515360651,-0.0469316944912799,0.7431107867547304,2.9590254226344674,True,False,52.43639664766245,False,False,250.07360425063234,341.4364167640123,-91.36281251337994,False,False,362912.0435,0.8938195516236704,False,324377.88,162188.94,224899.5375,462.7987081580035,0.5714001666275733,False,False,True,81792.4,78146.8,0.9860013976378331,3.5150838706172567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-06 01:00:00+00:00,80993.8,81500.0,80945.5,81388.8,283366.59,2.09870467977e-05,1441,-1539,23402,81065.82679064563,80435.28491563152,78693.14356058188,0.3984085799660779,1.1854437829972546,3.4255289818773966,True,False,59.5709425605972,False,False,250.07943745766534,323.1650209027429,-73.08558344507759,False,False,349149.314,0.8115914270420134,False,283366.59,141683.295,213309.14850000004,469.3488004324318,0.5766749238622904,False,False,False,81792.4,78146.8,0.4958913265707214,3.983349060312967,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-06 02:00:00+00:00,81388.8,81405.7,80995.2,81327.9,192838.79,2.09870467977e-05,1441,-1539,23402,81090.78614391747,80470.28942874401,78719.36004256614,0.2924054228080829,1.0657480883244361,3.313720990647445,True,False,58.12334751666133,False,False,242.37597985683533,307.0072126935614,-64.6312328367261,False,False,346759.498,0.5561168219248027,False,96419.395,192838.79,198781.56399999998,465.1453146872581,0.5719381844204242,False,False,False,81792.4,78146.8,0.5711447117163976,3.911449822262706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-06 03:00:00+00:00,81327.9,81721.8,81313.2,81535.9,395133.11,2.09870467977e-05,1441,-1539,23402,81133.17793973486,80512.0780785972,78747.38531577445,0.4963716083749055,1.2716376795085584,3.541088600013443,True,False,61.55920907378795,False,False,250.1709805415594,295.63996626316106,-45.468985721601655,False,False,352545.9385,1.1207989281657829,False,395133.11,197566.555,228272.694,461.1063636381687,0.5655255705010538,False,False,False,81792.4,78146.8,0.3145853544267004,4.156573975389971,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-06 04:00:00+00:00,81536.0,81614.4,81207.2,81280.2,220849.18,2.09870467977e-05,1441,-1539,23402,81147.1800407125,80542.2005068875,78772.5874519359,0.16392431532526697,0.9162892104610267,3.183356836658619,True,False,55.52770658603546,False,False,233.02950266731204,283.11787354399127,-50.08837087667922,False,False,353731.9755,0.6243404478428329,False,110424.59,220849.18,222940.9,457.255909092585,0.5625674015228617,False,False,False,81792.4,78146.8,0.6301657722298876,3.8550594117632517,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-06 05:00:00+00:00,81280.2,81300.0,81010.4,81287.0,231945.0,2.09870467977e-05,1441,-1539,23402,81160.49622731132,80571.40833014682,78797.6064822649,0.15586865355575605,0.8881459126555099,3.159224789772498,True,False,55.65214885733155,False,False,217.48641313429107,269.9915814620513,-52.5051683277602,False,False,352353.625,0.6582733468401241,False,231945.0,115972.5,229985.315,445.28048701454367,0.5477880682206794,False,False,False,81792.4,78146.8,0.6217476349231663,3.863102341087747,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-06 06:00:00+00:00,81287.0,81475.5,81166.7,81431.1,222567.14,2.09870467977e-05,1441,-1539,23402,81186.26801518643,80605.12172896459,78823.81039786426,0.30156822181772786,1.0247218207954307,3.3077436741200597,True,False,58.31414180801764,False,False,214.32545793738973,258.858356757119,-44.53289881972927,False,False,352323.4745,0.6317124918112716,False,222567.14,111283.57,215719.66400000002,435.5318807992193,0.5348471048521011,False,False,False,81792.4,78146.8,0.4436879767066739,4.033225634923269,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-06 07:00:00+00:00,81431.0,81570.1,81270.0,81333.8,239851.9,2.09870467977e-05,1441,-1539,23402,81200.31868040677,80633.69734743657,78848.78541878104,0.16438521641596085,0.8682507135283858,3.151620621700853,True,False,55.8752779421364,False,False,201.64464736501395,247.41561487869802,-45.77096751368407,False,False,348112.66349999997,0.689006534805362,False,119925.95,239851.9,217665.9585,425.8581750278469,0.5235931126147394,False,False,False,81792.4,78146.8,0.5638492238159182,3.91842014021231,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-06 08:00:00+00:00,81333.7,81972.0,81281.0,81911.0,597426.52,2.09870467977e-05,1441,-1539,23402,81268.00261560612,80683.78764753709,78879.2552156091,0.791206088126992,1.5210148014170162,3.843526128769739,True,False,65.17893825466058,False,False,235.45603911185754,245.02369972532992,-9.567660613472384,False,False,360915.4335,1.655308874454104,False,597426.52,298713.26,251762.34249999997,444.79687681157213,0.5430245959780398,False,False,False,81792.4,78146.8,-0.14479129787208778,4.595475577150807,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-06 09:00:00+00:00,81911.0,82080.8,81630.0,81960.1,621042.88,2.09870467977e-05,1441,-1539,23402,81333.91665221506,80733.83911233956,78909.91038759309,0.7698920371221168,1.5188933180226099,3.86540752286356,True,False,65.83878789988928,False,False,263.1799951629364,248.65495881285122,14.525036350085173,True,False,336797.87600000005,1.843963172736873,False,621042.88,310521.44,300262.9055,445.2256713250315,0.5432224598616052,False,False,False,81792.4,78146.8,-0.20461175620821795,4.65262975521016,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-06 10:00:00+00:00,81960.1,82380.0,81921.5,82240.1,651037.98,2.09870467977e-05,1441,-1539,23402,81420.21982819457,80792.90816675762,78943.04660264192,1.006973665184725,1.79123621872276,4.176496270727599,True,False,69.3999102945688,False,False,304.23802346321463,259.7715717429239,44.466451720290706,False,False,336996.7225,1.931882230694395,False,651037.98,325518.99,332928.9155,446.17383765895784,0.5425258938874805,False,False,False,81792.4,78146.8,-0.5443816337772104,4.97725562104132,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-06 11:00:00+00:00,82240.1,82800.0,82211.1,82489.9,924510.0,2.09870467977e-05,1441,-1539,23402,81522.09413027127,80859.45686610046,78978.33867624747,1.1871700304731847,2.0163913994617517,4.446233464275968,True,False,72.18565638860144,False,True,352.86595989833586,278.3904493740063,74.47551052432954,False,False,363258.69850000006,2.5450457313687695,True,924510.0,462255.0,397043.2565,456.36856354046046,0.5532417466143861,False,True,False,82800.0,78146.8,0.3759248101888908,5.265008201003991,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-06 12:00:00+00:00,82490.0,82518.8,82071.5,82189.2,656891.59,2.09870467977e-05,1441,-1539,23402,81585.62802262639,80911.60365566515,79010.28754514053,0.7398018401062195,1.5790026233714276,4.0234158786515986,True,False,64.5657959466252,False,False,362.95604160791845,295.30356782078877,67.65247378712968,False,False,371933.754,1.7661521250367611,False,328445.795,656891.59,420245.8965,455.72080900185637,0.5544777282195913,False,False,False,82800.0,80653.9,0.7431633353287329,1.8680069887527837,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
2026-05-06 13:00:00+00:00,82189.2,82189.5,81551.1,81631.8,981350.62,2.09870467977e-05,1441,-1539,23402,81590.02535380483,80939.84664956064,79036.3722461839,0.05120067804124968,0.8548982720899659,3.2838396804597916,True,False,53.32824617689151,False,False,322.26016782929946,300.69488782249095,21.565280006808507,False,False,410979.104,2.387835805880778,True,490675.31,981350.62,429800.1165,468.7693226445805,0.5742484211356119,False,False,False,82800.0,80653.9,1.4310599545765217,1.1979400184732036,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-06 14:00:00+00:00,81631.7,81955.0,81090.5,81479.3,1104457.77,2.09870467977e-05,1441,-1539,23402,81579.48008201389,80961.0016829112,79060.67998502785,-0.12280058896327263,0.6401826883500668,3.059194552121462,True,False,50.726917924163196,False,False,274.5382135260297,295.4635529631987,-20.925339437168986,False,True,458014.86600000004,2.411401576646641,True,552228.885,1104457.77,473980.546,497.03579959853903,0.6100148130857028,False,False,False,82800.0,80653.9,1.6209024868893043,1.0130180303463685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-06 15:00:00+00:00,81479.2,81786.4,81271.0,81658.3,357028.81,2.09870467977e-05,1441,-1539,23402,81586.98674086972,80988.3467149539,79086.52695035095,0.08740763935403725,0.827221831560607,3.251847247336536,True,False,53.58865594115059,False,False,248.2997796585114,286.03079830226125,-37.73101864374985,False,False,467791.2640000001,0.7632224829234946,False,357028.81,178514.405,486488.927,498.347528198643,0.6102839860720135,False,False,False,82800.0,80653.9,1.3981432383480885,1.2300035636304072,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-06 16:00:00+00:00,81658.3,81853.8,81380.0,81574.0,283465.3,2.09870467977e-05,1441,-1539,23402,81585.74990840594,81011.31351044592,79111.27792596936,-0.014401912612348949,0.6945776647375597,3.112984821627075,True,False,52.05529538780235,False,False,218.18818868359085,272.4622763785272,-54.27408769493633,False,False,463703.3465,0.6113074277759175,False,141732.65,283465.3,478405.478,496.5941333273115,0.6087652111301536,False,False,False,82800.0,80653.9,1.50292985510089,1.1279329198028856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
